Time,Milliseconds,OLE Automation Date,105.1: Error Number,1012.1: CH1 Nom I,1013.1: CH1 Nom U,1020.1: CH1 Act I,1021.1: CH1 Act U,1022.1: CH1 Act P,1044.1: LR1 Temp,1044.2: LR2 Temp,1045.1: HR1 Temp,1045.2: HR2 Temp,1048.1: HR Temp Differential Input,1048.2: HR Temp Differential Input,1046.1: Differential Voltage,1046.2: Differential Voltage
10:01:27,552,46146.41768000478,0,0.0,0.0,-0.0017877579666674137,0.00012131035327911377,-2.152770122165748e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.673389520983619e-07,-1.0433620900585083e-06
10:01:28,552,46146.41769158288,0,0.0,0.0,-0.0017744065262377262,0.00013809651136398315,-2.4503935946995625e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.633546831835702e-07,-1.0360295163991395e-06
10:01:29,544,46146.41770305992,0,0.0,0.0,-0.0017427445854991674,7.362663745880127e-05,-1.3720175218168151e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.601969744224334e-07,-1.0466046660440043e-06
10:01:30,552,46146.41771472496,0,0.0,0.0,-0.0018142701592296362,0.00010947883129119873,-1.9300706810554402e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.718317990817013e-07,-1.0388057489763014e-06
10:01:31,544,46146.41772621259,0,0.0,0.0,-0.0017498016823083162,7.82012939453125e-05,-1.4034195316980913e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.61701619719679e-07,-1.0474947202965268e-06
10:01:32,552,46146.417737875076,0,0.0,0.0,-0.0017536163795739412,0.00012435764074325562,-2.1807559846820368e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.599850053135015e-07,-1.030476937557978e-06
10:01:33,544,46146.417749360044,0,0.0,0.0,-0.0017452241154387593,7.782131433486938e-05,-1.3663201059443963e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.641176355515199e-07,-1.0485755410627462e-06
10:01:34,553,46146.417761032535,0,0.0,0.0,-0.0017873764736577868,0.00014038383960723877,-2.509187595478579e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.724251875311893e-07,-1.0466046660440043e-06
10:01:35,551,46146.41777259211,0,0.0,0.0,-0.0017185212345793843,1.601874828338623e-05,-1.333890651267211e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.714503228977264e-07,-1.042493181557802e-06
10:01:36,553,46146.417784178404,0,0.0,0.0,-0.0017400742508471012,2.47955322265625e-05,-4.322173552395725e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.715986842209531e-07,-1.0452058631926775e-06
10:01:37,545,46146.41779566918,0,0.0,0.0,-0.0017705918289721012,0.00011444091796875,-2.0188599592074752e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.684833806502866e-07,-1.0529200835662778e-06
