Time,Milliseconds,OLE Automation Date,105.1: Error Number,1012.1: CH1 Nom I,1013.1: CH1 Nom U,1020.1: CH1 Act I,1021.1: CH1 Act U,1022.1: CH1 Act P,1044.1: LR1 Temp,1044.2: LR2 Temp,1045.1: HR1 Temp,1045.2: HR2 Temp,1048.1: HR Temp Differential Input,1048.2: HR Temp Differential Input,1046.1: Differential Voltage,1046.2: Differential Voltage
10:08:15,905,46146.4224063154,0,0.0,0.0,-0.0017953873611986637,6.256252527236938e-05,-1.355219865217805e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.689072051813127e-07,-1.0431714372316492e-06
10:08:16,908,46146.4224179205,0,0.0,0.0,-0.0017971040215343237,0.00013389438390731812,-1.820913198002927e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.709416879857599e-07,-1.0376188583904877e-06
10:08:17,916,46146.422429589766,0,0.0,0.0,-0.0018890381325036287,5.225837230682373e-05,-1.6267804880953918e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.806056376262859e-07,-1.0376401178291417e-06
10:08:18,923,46146.42244124719,0,0.0,0.0,-0.0018234254093840718,0.00013198703527450562,-2.422041518457263e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.699668233522971e-07,-1.0454389212100068e-06
10:08:19,915,46146.422452720486,0,0.0,0.0,-0.0018310548039153218,1.1399388313293457e-06,-2.0872905626134752e-09,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.629732638430141e-07,-1.0482788184162928e-06
10:08:20,923,46146.42246439428,0,0.0,0.0,-0.001788330147974193,9.841471910476685e-05,-1.787386025853266e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.716198868161882e-07,-1.0416879376862198e-06
10:08:21,916,46146.422475881816,0,0.0,0.0,-0.0017852784367278218,4.883110523223877e-05,-5.315968820696071e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.670634320471436e-07,-1.0450576155562885e-06
10:08:22,924,46146.4224875483,0,0.0,0.0,-0.0018026352627202868,2.47955322265625e-05,-4.44135395127887e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.732517476848443e-07,-1.0479609500180231e-06
10:08:23,915,46146.422499025866,0,0.0,0.0,-0.001866340753622353,-3.6619603633880615e-05,6.834466148575302e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.647110240010079e-07,-1.0485755410627462e-06
10:08:24,931,46146.422510782235,0,0.0,0.0,-0.001760292099788785,-1.029670238494873e-05,1.8675107682497583e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.711112519042217e-07,-1.0425991376905586e-06
10:08:25,931,46146.42252235994,0,0.0,0.0,-0.0017530441982671618,0.00016669929027557373,-3.0940071837903815e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.599003086193989e-07,-1.0455238452777849e-06
